net1,dist_algo_net1,ELM,192,32,187,1986,179,5984,234904,159704,2735112544,98.2555,90000000.000000,64.000000,1
net1,dist_algo_net1,ELM,192,32,186,2005,180,5952,236551,160743,2730250268,98.2375,90000000.000000,64.000000,1
net1,dist_algo_net1,ELM,192,32,185,2025,182,5920,238633,162153,2730255396,98.249,90000000.000000,64.000000,1
