0.9918,383128
0.9922,383768
0.9926,384384
0.9918,385000
0.9919,385640
0.9911,386256
0.9915,386896
0.9919,387512
0.9919,388128
0.992,388768
0.9925,389384
0.9916,390000
0.9918,390640
0.9917,391256
0.9917,391896
0.9907,392512
0.9913,393128
0.9915,393768
0.9914,394384
0.9907,395000
0.9913,395640
0.992,396256
0.992,396896
0.992,397512
0.9922,398128
0.9914,398768
0.9925,399384
0.9917,400000
0.992,400640
0.992,401256
0.9917,401896
0.9926,402512
0.9919,403128
0.9916,403768
0.9918,404384
0.992,405000
0.9917,405640
0.991,406256
0.9909,406896
0.9917,407512
0.9919,408128
0.9918,408768
0.9924,409384
0.9911,410000
0.9923,410640
0.9921,411256
0.9914,411896
0.9919,412512
0.9919,413128
0.992,413768
0.992,414384
0.9921,415000
0.9917,415640
0.9914,416256
0.9911,416896
0.9916,417512
0.9918,418128
0.9923,418768
0.9908,419384
0.9912,420000
0.9919,420640
0.9924,421256
0.9928,421896
0.9919,422512
0.9908,423128
0.992,423768
0.9926,424384
0.992,425000
0.9925,425640
0.9931,426256
0.9915,426896
0.9921,427512
0.9919,428128
0.9921,428768
0.9926,429384
0.9923,430000
0.992,430640
0.9927,431256
0.9922,431896
0.9932,432512
0.9922,433128
0.9919,433768
0.9929,434384
0.992,435000
0.9916,435640
0.992,436256
0.9919,436896
0.9935,437512
0.9931,438128
0.9927,438768
0.9926,439384
0.9928,440000
0.9924,440640
0.992,441256
0.9923,441896
0.9919,442512
0.9924,443128
0.9928,443768
0.9929,444384
0.9926,445000
0.9932,445640
0.9927,446256
0.9924,446896
0.9935,447512
0.9929,448128
0.9932,448768
0.9929,449384
0.9922,450000
0.9923,450640
0.9932,451256
0.9933,451896
0.9928,452512
0.9916,453128
0.9925,453768
0.9928,454384
0.9931,455000
0.9926,455640
0.993,456256
0.9924,456896
0.9917,457512
0.9923,458128
0.9928,458768
0.9922,459384
0.9925,460000
0.9923,460640
0.9929,461256
0.993,461896
0.9932,462512
0.9927,463128
0.9916,463768
0.9914,464384
0.9915,465000
0.9923,465640
0.9925,466256
0.9919,466896
0.9922,467512
0.9924,468128
0.9933,468768
0.9922,469384
0.9934,470000
0.9934,470640
0.993,471256
0.9928,471896
0.9927,472512
0.9918,473128
0.9906,473768
0.9929,474384
0.9926,475000
0.9921,475640
0.9925,476256
0.9926,476896
0.9919,477512
0.992,478128
0.9923,478768
0.9926,479384
0.9923,480000
0.9926,480640
0.9922,481256
0.9928,481896
0.9924,482512
0.9928,483128
0.9926,483768
0.9933,484384
0.9929,485000
0.9934,485640
0.9929,486256
0.9928,486896
0.9936,487512
0.9917,488128
0.9928,488768
0.9943,489384
0.9937,490000
0.9932,490640
0.9925,491256
0.9926,491896
0.9932,492512
0.9925,493128
0.9926,493768
0.9926,494384
0.9924,495000
0.9925,495640
0.9931,496256
0.9928,496896
0.9926,497512
0.9922,498128
0.9924,498768
0.9916,499384
0.9924,500000
0.9923,500640
0.992,501256
0.9919,501896
0.9921,502512
0.9931,503128
0.9932,503768
0.9936,504384
0.9933,505000
0.9924,505640
0.9929,506256
0.9918,506896
0.9927,507512
0.9922,508128
0.9919,508768
0.9926,509384
0.9933,510000
0.9926,510640
0.9922,511256
0.9925,511896
0.9927,512512
0.9929,513128
0.9918,513768
0.9924,514384
0.992,515000
0.9912,515640
0.9924,516256
0.9925,516896
0.9933,517512
0.9927,518128
0.9927,518768
0.9925,519384
0.9928,520000
0.9921,520640
0.9921,521256
0.9918,521896
0.9918,522512
0.9928,523128
0.9929,523768
0.9931,524384
0.9931,525000
0.9934,525640
0.9929,526256
0.9937,526896
0.9933,527512
0.9929,528128
0.9921,528768
0.9925,529384
0.9919,530000
0.9924,530640
0.9931,531256
0.9925,531896
0.9923,532512
0.992,533128
0.9932,533768
0.9938,534384
0.9932,535000
0.9914,535640
0.9925,536256
0.9937,536896
0.993,537512
0.9917,538128
0.9917,538768
0.9924,539384
0.9921,540000
0.9936,540640
0.9934,541256
0.9927,541896
0.9922,542512
0.9927,543128
0.9925,543768
0.9939,544384
0.9936,545000
0.9926,545640
0.9927,546256
0.9933,546896
0.993,547512
0.993,548128
0.993,548768
0.9936,549384
0.9928,550000
0.9929,550640
0.9932,551256
0.9931,551896
0.9932,552512
0.9931,553128
0.9935,553768
0.9935,554384
0.9933,555000
0.9932,555640
0.9931,556256
0.9927,556896
0.9937,557512
0.9939,558128
0.9938,558768
0.9936,559384
0.9931,560000
0.9918,560640
0.9927,561256
0.9929,561896
0.9935,562512
0.9937,563128
0.9926,563768
0.9928,564384
0.9936,565000
0.9935,565640
0.9928,566256
0.9936,566896
0.9937,567512
0.9927,568128
0.9932,568768
0.993,569384
0.9938,570000
0.9927,570640
0.9926,571256
0.992,571896
0.9926,572512
0.9933,573128
0.9935,573768
0.994,574384
0.9934,575000
0.9937,575640
0.9938,576256
0.9938,576896
0.9939,577512
0.993,578128
0.9929,578768
0.9923,579384
0.9924,580000
0.993,580640
0.9927,581256
0.9936,581896
0.9935,582512
0.9933,583128
0.9938,583768
0.9936,584384
0.994,585000
0.9918,585640
0.9928,586256
0.9933,586896
0.9938,587512
0.9935,588128
0.9934,588768
0.9936,589384
0.9939,590000
0.994,590640
0.9927,591256
0.9936,591896
0.9932,592512
0.9936,593128
0.9929,593768
0.9927,594384
0.993,595000
0.994,595640
0.9934,596256
0.9939,596896
0.9928,597512
0.9926,598128
0.9932,598768
0.9944,599384
0.9934,600000
0.993,600640
0.9934,601256
0.9936,601896
0.994,602512
0.9933,603128
0.993,603768
0.9938,604384
0.9934,605000
0.9939,605640
0.994,606256
0.9936,606896
0.9936,607512
0.9925,608128
0.9921,608768
0.9929,609384
0.9937,610000
0.9925,610640
0.9929,611256
0.9933,611896
0.9939,612512
0.9936,613128
0.9931,613768
0.9939,614384
0.9936,615000
0.9926,615640
0.9932,616256
0.9937,616896
0.9934,617512
0.9929,618128
0.9936,618768
0.9938,619384
0.9937,620000
0.9939,620640
0.9939,621256
0.9936,621896
0.9935,622512
0.9934,623128
0.9933,623768
0.9936,624384
0.9934,625000
0.9924,625640
0.9935,626256
0.9937,626896
0.9933,627512
0.9937,628128
0.9936,628768
0.9936,629384
0.9935,630000
0.9941,630640
0.9941,631256
0.9939,631896
0.993,632512
0.9929,633128
0.9935,633768
0.9934,634384
0.9938,635000
0.9942,635640
0.9939,636256
0.994,636896
0.9929,637512
0.9933,638128
0.9926,638768
0.9922,639384
0.993,640000
0.9933,640640
0.9936,641256
0.9937,641896
0.9941,642512
0.9933,643128
0.9934,643768
0.9923,644384
0.9922,645000
0.9931,645640
0.9938,646256
0.9925,646896
0.9935,647512
0.9938,648128
0.9937,648768
0.9936,649384
0.9936,650000
0.9939,650640
0.9939,651256
0.9941,651896
0.9937,652512
0.9933,653128
0.9945,653768
0.9944,654384
0.9943,655000
0.9947,655640
0.9944,656256
0.994,656896
0.9932,657512
0.9934,658128
0.994,658768
0.9943,659384
0.9934,660000
0.9933,660640
0.9926,661256
0.9941,661896
0.9941,662512
0.9945,663128
0.9933,663768
0.9926,664384
0.9936,665000
0.994,665640
0.9937,666256
0.9932,666896
0.9938,667512
0.9936,668128
0.9938,668768
0.9937,669384
0.9936,670000
0.9934,670640
0.9942,671256
0.9941,671896
0.9939,672512
0.993,673128
0.9934,673768
0.9937,674384
0.9935,675000
0.9937,675640
0.994,676256
0.9939,676896
0.993,677512
0.994,678128
0.9944,678768
0.9945,679384
0.9939,680000
0.9933,680640
0.9938,681256
0.9935,681896
0.9934,682512
0.9931,683128
0.9938,683768
0.9942,684384
0.9913,685000
0.993,685640
0.9943,686256
0.9934,686896
0.9939,687512
0.9931,688128
0.9922,688768
0.9918,689384
0.9939,690000
0.9941,690640
0.994,691256
0.994,691896
0.994,692512
0.9927,693128
0.993,693768
0.9928,694384
0.9932,695000
0.993,695640
0.9925,696256
0.9937,696896
0.9933,697512
0.9936,698128
0.9937,698768
0.993,699384
0.9932,700000
0.9942,700640
0.9942,701256
0.9937,701896
0.9931,702512
0.9929,703128
0.9924,703768
0.9937,704384
0.9937,705000
0.9937,705640
0.9938,706256
0.9937,706896
0.9945,707512
0.9943,708128
0.994,708768
0.9941,709384
0.9945,710000
0.9942,710640
0.9945,711256
0.9938,711896
0.9936,712512
0.9943,713128
0.9945,713768
0.9949,714384
0.9944,715000
0.9942,715640
0.9945,716256
0.9947,716896
0.9945,717512
0.9941,718128
0.9941,718768
0.9935,719384
0.993,720000
0.9931,720640
0.9945,721256
0.994,721896
0.9939,722512
0.9933,723128
0.9931,723768
0.9934,724384
0.9937,725000
0.9946,725640
0.9935,726256
0.9928,726896
0.9924,727512
0.9928,728128
0.994,728768
0.9941,729384
0.9939,730000
0.9942,730640
0.9936,731256
0.9929,731896
0.9929,732512
0.9944,733128
0.9946,733768
0.9943,734384
0.9947,735000
0.9935,735640
0.9933,736256
0.9943,736896
0.9935,737512
0.9944,738128
0.9942,738768
0.9938,739384
0.9943,740000
0.9941,740640
0.9946,741256
0.9941,741896
0.994,742512
0.9943,743128
0.9946,743768
0.9947,744384
0.9936,745000
0.994,745640
0.9929,746256
0.9929,746896
0.9945,747512
0.9942,748128
0.9935,748768
0.9935,749384
0.9942,750000
0.9947,750640
0.9942,751256
0.9941,751896
0.9946,752512
0.9942,753128
0.9946,753768
0.9937,754384
0.9938,755000
0.992,755640
0.9934,756256
0.9945,756896
0.9946,757512
0.9941,758128
0.9941,758768
0.9944,759384
0.9939,760000
0.9942,760640
0.9942,761256
0.994,761896
0.9945,762512
0.9945,763128
0.9944,763768
0.9941,764384
0.9931,765000
0.9945,765640
0.9948,766256
0.9936,766896
0.9934,767512
0.9945,768128
0.9936,768768
0.9938,769384
0.9943,770000
0.9939,770640
0.9941,771256
0.9938,771896
0.9934,772512
0.9938,773128
0.993,773768
0.994,774384
0.9936,775000
0.9937,775640
0.9926,776256
0.9928,776896
0.9934,777512
0.9936,778128
0.9935,778768
0.994,779384
0.9947,780000
0.9939,780640
0.9944,781256
0.9935,781896
0.9937,782512
0.9944,783128
0.9931,783768
0.9935,784384
0.993,785000
0.9929,785640
0.9939,786256
0.9937,786896
0.9932,787512
0.993,788128
0.9942,788768
0.9926,789384
0.9921,790000
0.9926,790640
0.9935,791256
0.9936,791896
0.9931,792512
0.9937,793128
0.9938,793768
0.993,794384
0.9945,795000
0.9933,795640
0.9925,796256
0.9928,796896
0.9944,797512
0.9948,798128
0.9939,798768
0.9945,799384
0.9945,800000
0.995,800640
0.9936,801256
0.9937,801896
0.9941,802512
0.9941,803128
0.994,803768
0.9936,804384
0.9937,805000
0.994,805640
0.9941,806256
0.9935,806896
0.9934,807512
0.9941,808128
0.994,808768
0.9938,809384
0.9941,810000
0.9943,810640
0.9948,811256
0.9951,811896
0.9949,812512
0.9951,813128
0.9943,813768
0.9943,814384
0.9938,815000
0.9933,815640
0.9943,816256
0.9936,816896
0.9938,817512
0.9937,818128
0.9941,818768
0.9947,819384
0.9938,820000
0.9924,820640
0.9927,821256
0.9924,821896
0.993,822512
0.9934,823128
0.9932,823768
0.9934,824384
0.9935,825000
0.9941,825640
0.9935,826256
0.9933,826896
0.9928,827512
0.9932,828128
0.9938,828768
0.994,829384
0.9934,830000
0.9922,830640
0.9934,831256
0.9935,831896
0.9946,832512
0.9946,833128
0.9941,833768
0.9942,834384
0.9937,835000
0.994,835640
0.994,836256
0.9936,836896
0.9937,837512
0.9937,838128
0.9946,838768
0.9942,839384
0.9934,840000
0.9932,840640
0.9937,841256
0.9937,841896
0.9935,842512
0.9945,843128
0.9945,843768
0.9943,844384
0.9945,845000
0.994,845640
0.9945,846256
0.9951,846896
0.9954,847512
0.9947,848128
0.9937,848768
0.9938,849384
0.9949,850000
0.9947,850640
0.9944,851256
0.9945,851896
0.9941,852512
0.9933,853128
0.9932,853768
0.9943,854384
0.9947,855000
0.9937,855640
0.9934,856256
0.9941,856896
0.9944,857512
0.995,858128
0.9947,858768
0.9933,859384
0.9932,860000
0.9936,860640
0.9948,861256
0.9945,861896
0.9938,862512
0.9938,863128
0.9935,863768
0.994,864384
0.9938,865000
0.9943,865640
0.9948,866256
0.9947,866896
0.9939,867512
0.9934,868128
0.9932,868768
0.9934,869384
0.9942,870000
0.9943,870640
0.9929,871256
0.9935,871896
0.9932,872512
0.9942,873128
0.995,873768
0.9949,874384
0.9948,875000
0.9946,875640
0.9939,876256
0.9947,876896
0.9947,877512
0.9938,878128
0.9937,878768
0.9939,879384
0.9945,880000
0.9941,880640
0.9947,881256
0.9939,881896
0.9948,882512
0.9939,883128
0.9941,883768
0.9941,884384
0.994,885000
0.9935,885640
0.9938,886256
0.9945,886896
0.9945,887512
0.9952,888128
0.9945,888768
0.9941,889384
0.9939,890000
0.9934,890640
0.9932,891256
0.9936,891896
0.9946,892512
0.9948,893128
0.9941,893768
0.9944,894384
0.9946,895000
0.9948,895640
0.9955,896256
0.9949,896896
0.9938,897512
0.9933,898128
0.9939,898768
0.9933,899384
0.9945,900000
0.9955,900640
0.9947,901256
0.9939,901896
0.9949,902512
0.9949,903128
0.9947,903768
0.9932,904384
0.9932,905000
0.9948,905640
0.9954,906256
0.9947,906896
0.9947,907512
0.9924,908128
0.9938,908768
0.9952,909384
0.9944,910000
0.9943,910640
0.9943,911256
0.994,911896
0.9943,912512
0.9942,913128
0.9942,913768
0.9946,914384
0.9946,915000
0.9945,915640
0.9944,916256
0.995,916896
0.9947,917512
0.9946,918128
0.9943,918768
0.9939,919384
0.9944,920000
0.9943,920640
0.9934,921256
0.9946,921896
0.9948,922512
0.9952,923128
0.9945,923768
0.9936,924384
0.9941,925000
0.9934,925640
0.9933,926256
0.9945,926896
0.9947,927512
0.9949,928128
0.9945,928768
0.9946,929384
0.9945,930000
0.9942,930640
0.9938,931256
0.9945,931896
0.9946,932512
0.9947,933128
0.9943,933768
0.9943,934384
0.995,935000
0.9951,935640
0.9949,936256
0.9947,936896
0.9949,937512
0.9946,938128
0.9944,938768
0.9946,939384
0.9946,940000
0.9949,940640
0.9949,941256
0.9947,941896
0.995,942512
0.9948,943128
0.9943,943768
0.994,944384
0.994,945000
0.9937,945640
0.9943,946256
0.9949,946896
0.9952,947512
0.9941,948128
0.9943,948768
0.9945,949384
0.9943,950000
0.9945,950640
0.9943,951256
0.9942,951896
0.9943,952512
0.9943,953128
0.9936,953768
0.9942,954384
0.994,955000
0.9943,955640
0.9946,956256
0.9947,956896
0.9943,957512
0.9942,958128
0.9945,958768
0.9938,959384
0.9941,960000
0.9952,960640
0.9951,961256
0.9948,961896
0.9945,962512
0.9938,963128
0.9937,963768
0.9935,964384
0.9936,965000
0.9949,965640
0.9948,966256
0.9959,966896
0.995,967512
0.9956,968128
0.9957,968768
0.995,969384
0.9956,970000
0.995,970640
0.9949,971256
0.9945,971896
0.994,972512
0.9948,973128
0.9947,973768
0.9949,974384
0.9945,975000
0.9956,975640
0.9947,976256
0.9946,976896
0.9947,977512
0.9948,978128
0.9952,978768
0.9951,979384
0.9951,980000
0.9952,980640
0.995,981256
0.9948,981896
0.9949,982512
0.9947,983128
0.9948,983768
0.9937,984384
0.9941,985000
0.9949,985640
0.9953,986256
0.9945,986896
0.994,987512
0.994,988128
0.9936,988768
0.9943,989384
0.995,990000
0.9948,990640
0.9948,991256
0.9942,991896
0.9942,992512
0.9939,993128
0.9946,993768
0.9952,994384
0.9947,995000
0.9942,995640
0.994,996256
0.9941,996896
0.9933,997512
0.994,998128
0.9939,998768
0.9944,999384
0.9943,1000000
0.9939,1000640
0.9941,1001256
0.9939,1001896
0.9937,1002512
0.994,1003128
0.9936,1003768
0.9935,1004384
0.9933,1005000
0.9935,1005640
0.9948,1006256
0.9947,1006896
0.9936,1007512
0.9932,1008128
0.9941,1008768
0.9945,1009384
0.995,1010000
0.9944,1010640
0.9946,1011256
0.9933,1011896
0.9943,1012512
0.9943,1013128
0.9943,1013768
0.995,1014384
0.9955,1015000
0.9947,1015640
0.9947,1016256
0.9944,1016896
0.9944,1017512
0.9948,1018128
0.9948,1018768
0.9942,1019384
0.9937,1020000
0.9932,1020640
0.994,1021256
0.9949,1021896
0.9948,1022512
0.9952,1023128
0.995,1023768
0.9951,1024384
0.9949,1025000
0.9946,1025640
0.9953,1026256
0.9947,1026896
0.994,1027512
0.9942,1028128
0.9941,1028768
0.9938,1029384
0.9952,1030000
0.9951,1030640
0.9944,1031256
0.9943,1031896
0.995,1032512
0.9956,1033128
0.995,1033768
0.9941,1034384
0.9938,1035000
0.9938,1035640
0.9936,1036256
0.9925,1036896
0.992,1037512
0.9939,1038128
0.9941,1038768
0.9941,1039384
0.9948,1040000
0.9958,1040640
0.9957,1041256
0.9955,1041896
0.9951,1042512
0.9946,1043128
0.9947,1043768
0.9948,1044384
0.994,1045000
0.9944,1045640
0.9944,1046256
0.9938,1046896
0.9943,1047512
0.9948,1048128
0.995,1048768
0.9946,1049384
0.9945,1050000
0.9935,1050640
0.9941,1051256
0.996,1051896
0.995,1052512
0.9938,1053128
0.9936,1053768
0.9944,1054384
0.9946,1055000
0.9945,1055640
0.9944,1056256
0.9942,1056896
0.9945,1057512
0.9948,1058128
0.9947,1058768
0.994,1059384
0.994,1060000
0.9956,1060640
0.9953,1061256
0.9953,1061896
0.9949,1062512
0.9944,1063128
0.995,1063768
0.9953,1064384
0.9953,1065000
0.995,1065640
0.9949,1066256
0.9949,1066896
0.9954,1067512
0.9948,1068128
0.9944,1068768
0.9945,1069384
0.9941,1070000
0.9945,1070640
0.9945,1071256
0.9949,1071896
0.9951,1072512
0.9944,1073128
0.9936,1073768
0.9939,1074384
0.9942,1075000
0.9953,1075640
0.9947,1076256
0.9927,1076896
0.9931,1077512
0.9944,1078128
0.9944,1078768
0.9945,1079384
0.9943,1080000
0.9937,1080640
0.9947,1081256
0.995,1081896
0.995,1082512
0.9946,1083128
0.9945,1083768
0.9948,1084384
0.9952,1085000
0.9956,1085640
0.9953,1086256
0.9948,1086896
0.9957,1087512
0.9952,1088128
0.9946,1088768
0.994,1089384
0.9938,1090000
0.9941,1090640
0.9949,1091256
0.9943,1091896
0.9936,1092512
0.9938,1093128
0.9937,1093768
0.9945,1094384
0.9944,1095000
0.9946,1095640
